2007 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:13745 Phase:FinalResults Generated:2008-09-03T12:43:44 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,103,Banks,12,Panania Central,17949,MORROW,Bruce,3,N,N,LP,Liberal,513,-6.24
NSW,103,Banks,12,Panania Central,18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,800,6.24
NSW,103,Banks,13,Panania North,17949,MORROW,Bruce,3,N,N,LP,Liberal,651,-13.44
NSW,103,Banks,13,Panania North,18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,1435,13.44
NSW,103,Banks,14,Panania South,17949,MORROW,Bruce,3,N,N,LP,Liberal,1392,-8.45
NSW,103,Banks,14,Panania South,18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,1590,8.45
NSW,103,Banks,16,Peakhurst East,17949,MORROW,Bruce,3,N,N,LP,Liberal,719,-8.87
NSW,103,Banks,16,Peakhurst East,18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,1308,8.87
NSW,103,Banks,17,Peakhurst South,17949,MORROW,Bruce,3,N,N,LP,Liberal,933,-8.38
NSW,103,Banks,17,Peakhurst South,18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,851,8.38
NSW,103,Banks,18,Peakhurst West,17949,MORROW,Bruce,3,N,N,LP,Liberal,1320,-7.04
NSW,103,Banks,18,Peakhurst West,18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,1425,7.04
NSW,103,Banks,43601,Penshurst (Banks),17949,MORROW,Bruce,3,N,N,LP,Liberal,175,-9.56
NSW,103,Banks,43601,Penshurst (Banks),18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,299,9.56
NSW,103,Banks,60,Penshurst Central,17949,MORROW,Bruce,3,N,N,LP,Liberal,592,-11.35
NSW,103,Banks,60,Penshurst Central,18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,1360,11.35
NSW,103,Banks,22,Picnic Point North,17949,MORROW,Bruce,3,N,N,LP,Liberal,1050,-7.01
NSW,103,Banks,22,Picnic Point North,18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,991,7.01
NSW,103,Banks,23,Punchbowl South,17949,MORROW,Bruce,3,N,N,LP,Liberal,345,-12.13
NSW,103,Banks,23,Punchbowl South,18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,1128,12.13
NSW,103,Banks,24,Revesby,17949,MORROW,Bruce,3,N,N,LP,Liberal,496,-6.57
NSW,103,Banks,24,Revesby,18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,1028,6.57
NSW,103,Banks,25,Revesby North,17949,MORROW,Bruce,3,N,N,LP,Liberal,922,-9.94
NSW,103,Banks,25,Revesby North,18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,1789,9.94
NSW,103,Banks,26,Revesby South,17949,MORROW,Bruce,3,N,N,LP,Liberal,974,-8.78
NSW,103,Banks,26,Revesby South,18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,1495,8.78
NSW,103,Banks,27,Riverwood North,17949,MORROW,Bruce,3,N,N,LP,Liberal,303,-8.48
NSW,103,Banks,27,Riverwood North,18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,1042,8.48
NSW,103,Banks,28,Riverwood South,17949,MORROW,Bruce,3,N,N,LP,Liberal,532,-7
NSW,103,Banks,28,Riverwood South,18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,995,7
NSW,103,Banks,33594,Special Hospital Team 1,17949,MORROW,Bruce,3,N,N,LP,Liberal,65,-5
NSW,103,Banks,33594,Special Hospital Team 1,18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,72,5
NSW,103,Banks,14011,Sydney (Banks),17949,MORROW,Bruce,3,N,N,LP,Liberal,48,-2.24
NSW,103,Banks,14011,Sydney (Banks),18021,MELHAM,Daryl,4,Y,Y,ALP,Labor,76,2.24
NSW,104,Barton,31,Allawah,17856,La MELA,John,3,N,N,LP,Liberal,504,-5.16
NSW,104,Barton,31,Allawah,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,1147,5.16
NSW,104,Barton,67,Allawah South,17856,La MELA,John,3,N,N,LP,Liberal,331,-7.06
NSW,104,Barton,67,Allawah South,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,645,7.06
NSW,104,Barton,32,Arncliffe,17856,La MELA,John,3,N,N,LP,Liberal,278,-4.11
NSW,104,Barton,32,Arncliffe,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,906,4.11
NSW,104,Barton,34,Arncliffe Central,17856,La MELA,John,3,N,N,LP,Liberal,290,-0.88
NSW,104,Barton,34,Arncliffe Central,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,856,0.88
NSW,104,Barton,2642,Athelstane,17856,La MELA,John,3,N,N,LP,Liberal,722,-3.56
NSW,104,Barton,2642,Athelstane,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,2070,3.56
NSW,104,Barton,33,Bald Face,17856,La MELA,John,3,N,N,LP,Liberal,963,-5.28
NSW,104,Barton,33,Bald Face,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,492,5.28
NSW,104,Barton,35,Bell Park,17856,La MELA,John,3,N,N,LP,Liberal,429,-10.6
NSW,104,Barton,35,Bell Park,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,779,10.6
NSW,104,Barton,2647,Bexley,17856,La MELA,John,3,N,N,LP,Liberal,676,-3.93
NSW,104,Barton,2647,Bexley,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,1491,3.93
NSW,104,Barton,2648,Bexley Central,17856,La MELA,John,3,N,N,LP,Liberal,308,-3.26
NSW,104,Barton,2648,Bexley Central,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,575,3.26
NSW,104,Barton,2640,Bexley East,17856,La MELA,John,3,N,N,LP,Liberal,450,-3.3
NSW,104,Barton,2640,Bexley East,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,1105,3.3
NSW,104,Barton,34034,Bexley South,17856,La MELA,John,3,N,N,LP,Liberal,167,-7.79
NSW,104,Barton,34034,Bexley South,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,467,7.79
NSW,104,Barton,2650,Bexley West,17856,La MELA,John,3,N,N,LP,Liberal,751,-4.93
NSW,104,Barton,2650,Bexley West,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,1247,4.93
NSW,104,Barton,36,Blakehurst,17856,La MELA,John,3,N,N,LP,Liberal,427,0.18
NSW,104,Barton,36,Blakehurst,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,353,-0.18
NSW,104,Barton,46,Blakehurst North,17856,La MELA,John,3,N,N,LP,Liberal,302,-5.19
NSW,104,Barton,46,Blakehurst North,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,404,5.19
NSW,104,Barton,39,Brighton North,17856,La MELA,John,3,N,N,LP,Liberal,497,-3.07
NSW,104,Barton,39,Brighton North,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,644,3.07
NSW,104,Barton,38,Brighton-Le-Sands,17856,La MELA,John,3,N,N,LP,Liberal,1055,-3.17
NSW,104,Barton,38,Brighton-Le-Sands,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,1730,3.17
NSW,104,Barton,2653,Carlton,17856,La MELA,John,3,N,N,LP,Liberal,728,-5.56
NSW,104,Barton,2653,Carlton,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,2069,5.56
NSW,104,Barton,47,Carlton South,17856,La MELA,John,3,N,N,LP,Liberal,966,-6.83
NSW,104,Barton,47,Carlton South,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,2022,6.83
NSW,104,Barton,40,Carss Park,17856,La MELA,John,3,N,N,LP,Liberal,518,-7.52
NSW,104,Barton,40,Carss Park,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,383,7.52
NSW,104,Barton,42,Connells Point,17856,La MELA,John,3,N,N,LP,Liberal,1584,-4.35
NSW,104,Barton,42,Connells Point,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,1133,4.35
NSW,104,Barton,44,Hurstville Central,17856,La MELA,John,3,N,N,LP,Liberal,182,5.55
NSW,104,Barton,44,Hurstville Central,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,251,-5.55
NSW,104,Barton,45,Hurstville Grove,17856,La MELA,John,3,N,N,LP,Liberal,929,-4
NSW,104,Barton,45,Hurstville Grove,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,1146,4
NSW,104,Barton,48,Kogarah,17856,La MELA,John,3,N,N,LP,Liberal,272,-7.04
NSW,104,Barton,48,Kogarah,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,698,7.04
NSW,104,Barton,49,Kogarah Bay,17856,La MELA,John,3,N,N,LP,Liberal,537,-7.18
NSW,104,Barton,49,Kogarah Bay,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,468,7.18
NSW,104,Barton,50,Kogarah Central,17856,La MELA,John,3,N,N,LP,Liberal,463,-4.9
NSW,104,Barton,50,Kogarah Central,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,1448,4.9
NSW,104,Barton,54,Kogarah East,17856,La MELA,John,3,N,N,LP,Liberal,327,-5.74
NSW,104,Barton,54,Kogarah East,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,541,5.74
NSW,104,Barton,2654,Kogarah West,17856,La MELA,John,3,N,N,LP,Liberal,296,-2.88
NSW,104,Barton,2654,Kogarah West,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,764,2.88
NSW,104,Barton,51,Kyeemagh,17856,La MELA,John,3,N,N,LP,Liberal,443,0.66
NSW,104,Barton,51,Kyeemagh,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,640,-0.66
NSW,104,Barton,52,Monterey,17856,La MELA,John,3,N,N,LP,Liberal,459,-4.26
NSW,104,Barton,52,Monterey,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,676,4.26
NSW,104,Barton,56,Mortdale East,17856,La MELA,John,3,N,N,LP,Liberal,488,-6.95
NSW,104,Barton,56,Mortdale East,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,782,6.95
NSW,104,Barton,58,Oatley (Barton),17856,La MELA,John,3,N,N,LP,Liberal,1094,-6.66
NSW,104,Barton,58,Oatley (Barton),18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,1116,6.66
NSW,104,Barton,69,Ramsgate,17856,La MELA,John,3,N,N,LP,Liberal,902,-1.14
NSW,104,Barton,69,Ramsgate,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,1182,1.14
NSW,104,Barton,61,Ramsgate Beach,17856,La MELA,John,3,N,N,LP,Liberal,1148,-2.95
NSW,104,Barton,61,Ramsgate Beach,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,1358,2.95
NSW,104,Barton,62,Rockdale,17856,La MELA,John,3,N,N,LP,Liberal,264,-6.45
NSW,104,Barton,62,Rockdale,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,969,6.45
NSW,104,Barton,63,Rockdale Central,17856,La MELA,John,3,N,N,LP,Liberal,700,-4.12
NSW,104,Barton,63,Rockdale Central,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,2038,4.12
NSW,104,Barton,64,Rockdale Park,17856,La MELA,John,3,N,N,LP,Liberal,398,-5.55
NSW,104,Barton,64,Rockdale Park,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,895,5.55
NSW,104,Barton,2671,Rockdale West,17856,La MELA,John,3,N,N,LP,Liberal,369,-0.79
NSW,104,Barton,2671,Rockdale West,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,1044,0.79
NSW,104,Barton,41,Sandringham,17856,La MELA,John,3,N,N,LP,Liberal,1146,-3.01
NSW,104,Barton,41,Sandringham,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,1074,3.01
NSW,104,Barton,68,Sans Souci,17856,La MELA,John,3,N,N,LP,Liberal,1101,-5.5
NSW,104,Barton,68,Sans Souci,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,1209,5.5
NSW,104,Barton,37,Sans Souci North,17856,La MELA,John,3,N,N,LP,Liberal,174,-4.44
NSW,104,Barton,37,Sans Souci North,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,183,4.44
NSW,104,Barton,71,South Haven,17856,La MELA,John,3,N,N,LP,Liberal,134,-3.65
NSW,104,Barton,71,South Haven,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,311,3.65
NSW,104,Barton,33595,Special Hospital Team 1,17856,La MELA,John,3,N,N,LP,Liberal,75,-9.97
NSW,104,Barton,33595,Special Hospital Team 1,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,82,9.97
NSW,104,Barton,33765,Special Hospital Team 2,17856,La MELA,John,3,N,N,LP,Liberal,59,-13.46
NSW,104,Barton,33765,Special Hospital Team 2,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,74,13.46
NSW,104,Barton,38392,Special Hospital Team 3,17856,La MELA,John,3,N,N,LP,Liberal,36,-5.36
NSW,104,Barton,38392,Special Hospital Team 3,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,31,5.36
NSW,104,Barton,65,St Cuthbert's,17856,La MELA,John,3,N,N,LP,Liberal,642,-5.32
NSW,104,Barton,65,St Cuthbert's,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,1113,5.32
NSW,104,Barton,14014,Sydney (Barton),17856,La MELA,John,3,N,N,LP,Liberal,65,-7.38
NSW,104,Barton,14014,Sydney (Barton),18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,147,7.38
NSW,104,Barton,43,The Mall,17856,La MELA,John,3,N,N,LP,Liberal,419,-8.16
NSW,104,Barton,43,The Mall,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,513,8.16
NSW,104,Barton,2641,Turrella,17856,La MELA,John,3,N,N,LP,Liberal,240,-4.78
NSW,104,Barton,2641,Turrella,18038,McCLELLAND,Robert,4,Y,Y,ALP,Labor,790,4.78
NSW,105,Bennelong,75,Balaclava,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,1313,-8.12
NSW,105,Bennelong,75,Balaclava,18018,McKEW,Maxine,13,Y,N,ALP,Labor,1524,8.12
NSW,105,Bennelong,33930,Boronia Park (Bennelong),17857,HOWARD,John Winston,10,N,Y,LP,Liberal,429,-3.52
NSW,105,Bennelong,33930,Boronia Park (Bennelong),18018,McKEW,Maxine,13,Y,N,ALP,Labor,440,3.52
NSW,105,Bennelong,634,Carlingford (Bennelong),17857,HOWARD,John Winston,10,N,Y,LP,Liberal,607,-8.63
NSW,105,Bennelong,634,Carlingford (Bennelong),18018,McKEW,Maxine,13,Y,N,ALP,Labor,597,8.63
NSW,105,Bennelong,638,Denistone,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,441,-8.78
NSW,105,Bennelong,638,Denistone,18018,McKEW,Maxine,13,Y,N,ALP,Labor,584,8.78
NSW,105,Bennelong,639,Denistone East,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,1184,-5.77
NSW,105,Bennelong,639,Denistone East,18018,McKEW,Maxine,13,Y,N,ALP,Labor,1299,5.77
NSW,105,Bennelong,647,Denistone West,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,701,-7.03
NSW,105,Bennelong,647,Denistone West,18018,McKEW,Maxine,13,Y,N,ALP,Labor,760,7.03
NSW,105,Bennelong,79,Eastview,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,457,-3.69
NSW,105,Bennelong,79,Eastview,18018,McKEW,Maxine,13,Y,N,ALP,Labor,387,3.69
NSW,105,Bennelong,642,Eastwood,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,1500,-7.25
NSW,105,Bennelong,642,Eastwood,18018,McKEW,Maxine,13,Y,N,ALP,Labor,2083,7.25
NSW,105,Bennelong,80,Eastwood Heights,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,826,-2.57
NSW,105,Bennelong,80,Eastwood Heights,18018,McKEW,Maxine,13,Y,N,ALP,Labor,800,2.57
NSW,105,Bennelong,643,Eastwood West,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,632,-5.92
NSW,105,Bennelong,643,Eastwood West,18018,McKEW,Maxine,13,Y,N,ALP,Labor,562,5.92
NSW,105,Bennelong,644,Epping,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,1143,-3.84
NSW,105,Bennelong,644,Epping,18018,McKEW,Maxine,13,Y,N,ALP,Labor,1240,3.84
NSW,105,Bennelong,81,Epping East,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,917,-8.63
NSW,105,Bennelong,81,Epping East,18018,McKEW,Maxine,13,Y,N,ALP,Labor,1244,8.63
NSW,105,Bennelong,645,Epping Heights,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,917,-4.02
NSW,105,Bennelong,645,Epping Heights,18018,McKEW,Maxine,13,Y,N,ALP,Labor,932,4.02
NSW,105,Bennelong,82,Epping North,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,1353,-5.03
NSW,105,Bennelong,82,Epping North,18018,McKEW,Maxine,13,Y,N,ALP,Labor,1165,5.03
NSW,105,Bennelong,11927,Epping West,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,1413,-6.74
NSW,105,Bennelong,11927,Epping West,18018,McKEW,Maxine,13,Y,N,ALP,Labor,1572,6.74
NSW,105,Bennelong,33783,Ermington,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,193,-8.91
NSW,105,Bennelong,33783,Ermington,18018,McKEW,Maxine,13,Y,N,ALP,Labor,279,8.91
NSW,105,Bennelong,2252,Ermington Central,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,484,-8.23
NSW,105,Bennelong,2252,Ermington Central,18018,McKEW,Maxine,13,Y,N,ALP,Labor,714,8.23
NSW,105,Bennelong,2253,Ermington West (Bennelong),17857,HOWARD,John Winston,10,N,Y,LP,Liberal,644,-5.38
NSW,105,Bennelong,2253,Ermington West (Bennelong),18018,McKEW,Maxine,13,Y,N,ALP,Labor,973,5.38
NSW,105,Bennelong,84,Gladesville (Bennelong),17857,HOWARD,John Winston,10,N,Y,LP,Liberal,884,-0.29
NSW,105,Bennelong,84,Gladesville (Bennelong),18018,McKEW,Maxine,13,Y,N,ALP,Labor,905,0.29
NSW,105,Bennelong,85,Gladesville Central,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,245,-3.79
NSW,105,Bennelong,85,Gladesville Central,18018,McKEW,Maxine,13,Y,N,ALP,Labor,290,3.79
NSW,105,Bennelong,86,Gladesville East,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,127,-3.82
NSW,105,Bennelong,86,Gladesville East,18018,McKEW,Maxine,13,Y,N,ALP,Labor,165,3.82
NSW,105,Bennelong,87,Gladesville North,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,871,-4.37
NSW,105,Bennelong,87,Gladesville North,18018,McKEW,Maxine,13,Y,N,ALP,Labor,848,4.37
NSW,105,Bennelong,88,Gladesville West,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,211,1.83
NSW,105,Bennelong,88,Gladesville West,18018,McKEW,Maxine,13,Y,N,ALP,Labor,131,-1.83
NSW,105,Bennelong,33877,Holy Cross Ryde,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,130,-5.23
NSW,105,Bennelong,33877,Holy Cross Ryde,18018,McKEW,Maxine,13,Y,N,ALP,Labor,182,5.23
NSW,105,Bennelong,92,Kent Road,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,1068,-8.42
NSW,105,Bennelong,92,Kent Road,18018,McKEW,Maxine,13,Y,N,ALP,Labor,1186,8.42
NSW,105,Bennelong,93,Kittys Creek,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,170,-5.26
NSW,105,Bennelong,93,Kittys Creek,18018,McKEW,Maxine,13,Y,N,ALP,Labor,143,5.26
NSW,105,Bennelong,98,Lyon Park,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,501,-9.24
NSW,105,Bennelong,98,Lyon Park,18018,McKEW,Maxine,13,Y,N,ALP,Labor,758,9.24
NSW,105,Bennelong,99,Marsfield,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,1034,-3.93
NSW,105,Bennelong,99,Marsfield,18018,McKEW,Maxine,13,Y,N,ALP,Labor,920,3.93
NSW,105,Bennelong,650,Meadowbank,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,379,-5.99
NSW,105,Bennelong,650,Meadowbank,18018,McKEW,Maxine,13,Y,N,ALP,Labor,615,5.99
NSW,105,Bennelong,33928,Melrose Park,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,601,-3.19
NSW,105,Bennelong,33928,Melrose Park,18018,McKEW,Maxine,13,Y,N,ALP,Labor,610,3.19
NSW,105,Bennelong,8869,Parkes Street,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,610,-8.9
NSW,105,Bennelong,8869,Parkes Street,18018,McKEW,Maxine,13,Y,N,ALP,Labor,701,8.9
NSW,105,Bennelong,102,Putney,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,1682,-3.72
NSW,105,Bennelong,102,Putney,18018,McKEW,Maxine,13,Y,N,ALP,Labor,1264,3.72
NSW,105,Bennelong,33926,Roselea,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,1380,-3.35
NSW,105,Bennelong,33926,Roselea,18018,McKEW,Maxine,13,Y,N,ALP,Labor,1156,3.35
NSW,105,Bennelong,653,Royal Ryde Homes,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,106,-11.02
NSW,105,Bennelong,653,Royal Ryde Homes,18018,McKEW,Maxine,13,Y,N,ALP,Labor,94,11.02
NSW,105,Bennelong,654,Ryde,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,609,-5.17
NSW,105,Bennelong,654,Ryde,18018,McKEW,Maxine,13,Y,N,ALP,Labor,833,5.17
NSW,105,Bennelong,104,Ryde Central,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,473,-0.26
NSW,105,Bennelong,104,Ryde Central,18018,McKEW,Maxine,13,Y,N,ALP,Labor,400,0.26
NSW,105,Bennelong,105,Ryde East,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,1633,-4.86
NSW,105,Bennelong,105,Ryde East,18018,McKEW,Maxine,13,Y,N,ALP,Labor,1466,4.86
NSW,105,Bennelong,655,Ryde Heights,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,401,-8.96
NSW,105,Bennelong,655,Ryde Heights,18018,McKEW,Maxine,13,Y,N,ALP,Labor,430,8.96
NSW,105,Bennelong,656,Ryde Hospital,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,353,-6.3
NSW,105,Bennelong,656,Ryde Hospital,18018,McKEW,Maxine,13,Y,N,ALP,Labor,351,6.3
NSW,105,Bennelong,106,Ryde North,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,1456,-2.06
NSW,105,Bennelong,106,Ryde North,18018,McKEW,Maxine,13,Y,N,ALP,Labor,1366,2.06
NSW,105,Bennelong,657,Ryde South,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,335,-0.61
NSW,105,Bennelong,657,Ryde South,18018,McKEW,Maxine,13,Y,N,ALP,Labor,264,0.61
NSW,105,Bennelong,33596,Special Hospital Team 1,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,262,-7.28
NSW,105,Bennelong,33596,Special Hospital Team 1,18018,McKEW,Maxine,13,Y,N,ALP,Labor,126,7.28
NSW,105,Bennelong,14017,Sydney (Bennelong),17857,HOWARD,John Winston,10,N,Y,LP,Liberal,62,-9.03
NSW,105,Bennelong,14017,Sydney (Bennelong),18018,McKEW,Maxine,13,Y,N,ALP,Labor,100,9.03
NSW,105,Bennelong,34349,Top Ryde,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,526,-6.28
NSW,105,Bennelong,34349,Top Ryde,18018,McKEW,Maxine,13,Y,N,ALP,Labor,813,6.28
NSW,105,Bennelong,107,Truscott,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,808,-5.55
NSW,105,Bennelong,107,Truscott,18018,McKEW,Maxine,13,Y,N,ALP,Labor,731,5.55
NSW,105,Bennelong,660,Water Tanks,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,654,-6.83
NSW,105,Bennelong,660,Water Tanks,18018,McKEW,Maxine,13,Y,N,ALP,Labor,643,6.83
NSW,105,Bennelong,661,West Ryde,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,1395,-4.46
NSW,105,Bennelong,661,West Ryde,18018,McKEW,Maxine,13,Y,N,ALP,Labor,1929,4.46
NSW,105,Bennelong,108,Wicks,17857,HOWARD,John Winston,10,N,Y,LP,Liberal,123,-3.31
NSW,105,Bennelong,108,Wicks,18018,McKEW,Maxine,13,Y,N,ALP,Labor,101,3.31
NSW,106,Berowra,1823,Arcadia,17873,RUDDOCK,Philip,2,Y,Y,LP,Liberal,606,-1.93
NSW,106,Berowra,1823,Arcadia,18019,COLNAN,Michael,6,N,N,ALP,Labor,270,1.93
NSW,106,Berowra,43686,Asquith (Berowra),17873,RUDDOCK,Philip,2,Y,Y,LP,Liberal,422,-6.94
NSW,106,Berowra,43686,Asquith (Berowra),18019,COLNAN,Michael,6,N,N,ALP,Labor,390,6.94
NSW,106,Berowra,632,Beecroft,17873,RUDDOCK,Philip,2,Y,Y,LP,Liberal,1805,-4.2
NSW,106,Berowra,632,Beecroft,18019,COLNAN,Michael,6,N,N,ALP,Labor,1351,4.2
NSW,106,Berowra,117,Berowra,17873,RUDDOCK,Philip,2,Y,Y,LP,Liberal,1731,-5.43
NSW,106,Berowra,117,Berowra,18019,COLNAN,Michael,6,N,N,ALP,Labor,1507,5.43
NSW,106,Berowra,118,Berowra Heights,17873,RUDDOCK,Philip,2,Y,Y,LP,Liberal,996,-3.17
NSW,106,Berowra,118,Berowra Heights,18019,COLNAN,Michael,6,N,N,ALP,Labor,774,3.17
NSW,106,Berowra,1828,Berowra Waters,17873,RUDDOCK,Philip,2,Y,Y,LP,Liberal,51,-0.5
NSW,106,Berowra,1828,Berowra Waters,18019,COLNAN,Michael,6,N,N,ALP,Labor,28,0.5
NSW,106,Berowra,119,Bowden Brae,17873,RUDDOCK,Philip,2,Y,Y,LP,Liberal,324,0.29
NSW,106,Berowra,119,Bowden Brae,18019,COLNAN,Michael,6,N,N,ALP,Labor,146,-0.29
NSW,106,Berowra,120,Brooklyn,17873,RUDDOCK,Philip,2,Y,Y,LP,Liberal,196,-0.63
NSW,106,Berowra,120,Brooklyn,18019,COLNAN,Michael,6,N,N,ALP,Labor,201,0.63
NSW,106,Berowra,637,Cheltenham,17873,RUDDOCK,Philip,2,Y,Y,LP,Liberal,778,-8.44
NSW,106,Berowra,637,Cheltenham,18019,COLNAN,Michael,6,N,N,ALP,Labor,686,8.44
NSW,106,Berowra,11928,Cherrybrook,17873,RUDDOCK,Philip,2,Y,Y,LP,Liberal,1530,-4.5
NSW,106,Berowra,11928,Cherrybrook,18019,COLNAN,Michael,6,N,N,ALP,Labor,1065,4.5
NSW,106,Berowra,34004,Cherrybrook Central,17873,RUDDOCK,Philip,2,Y,Y,LP,Liberal,449,-6.3
NSW,106,Berowra,34004,Cherrybrook Central,18019,COLNAN,Michael,6,N,N,ALP,Labor,248,6.3
